"age","gene_acronym","DPall","MPall","SPall","p2A"
"E15.5","Foxb1",0.341455,0.400474,0.332748,0.396542
"E15.5","Foxb2",0.0215344,0.00509772,0.0100494,0.00356635
"E15.5","Foxc1",0.0376809,0.0255846,0.0387838,0.00770742
"E15.5","Foxc2",2.61919,2.66377,0.615841,0.380816
"E15.5","Foxd3",0.0305235,0.0278657,0.0267648,0.0118497
"E15.5","Foxd4",0.0307829,0.0114932,0.102061,0.014978
"E15.5","Foxf1",0.013778,0.0149224,0.0179124,0.00315446
"E15.5","Foxg1",24.79375,17.551,4.95849,0.983284
"E15.5","Foxh1",0.0156663,0.0118541,0.00981336,0.00254276
"E15.5","Foxi1",0.0362951,0.00960273,0.0125357,0.0280722
"E15.5","Foxj1",0.0498331,1.25075,0.168796,0.464274
"E15.5","Foxj2",0.0884513,0.1269,0.0762113,0.0911011
"E15.5","Foxj3",0.215632,0.422357,0.384808,0.457479
"E15.5","Foxk1",0.0248186,0.0445465,0.041971,0.153115
"E15.5","Foxk2",0.0309562,0.0401548,0.0465835,0.0631609
"E15.5","Foxl1",0.0124703,0.0238008,0.0167562,0.0238907
"E15.5","Foxm1",0.261644,0.346073,0.354837,0.0987266
"E15.5","Foxn1",0.0266163,0.01059,0.0233042,0.00754
"E15.5","Foxn2",0.0143617,0.0140482,0.0188935,0.00517757
"E15.5","Foxn3",0.161476,0.115239,0.0859435,0.107111
"E15.5","Foxn4",0.0195533,0.0156812,0.050871,0.00537091
"E15.5","Foxo1",0.0537883,0.244113,0.166234,0.0533234
"E15.5","Foxo3",0.0363413,0.0950153,0.0436392,0.0240352
"E15.5","Foxo4",0.0461011,0.0148712,0.0398576,0.00862813
"E15.5","Foxp1",0.5219605,0.3246576,5.507885,1.166714
"E15.5","Foxp2",0.4539482,0.310258,2.5690955,6.224055
"E15.5","Foxp3",0.083074,0.08677,0.0434142,0.0270519
"E15.5","Foxp4",3.01651,2.83651,6.16,1.14197
"E15.5","Foxs1",0.116844,0.078294,0.0352552,0.0440199
"E15.5","Frat1",0.0465753,0.0756164,0.066364,0.0109786
"E15.5","Frat2",0.0202071,0.0117134,0.0173184,0.0106007
"E15.5","Frem2",0.0254186,0.0195842,0.0203419,0.0142988
"E15.5","Frzb",0.00529792,0.0247361,0.00761648,0.0272686
"E15.5","Fstl1",4.75463,0.663157,1.40948,0.985435
"E15.5","Fxyd6",0.394222,1.71477,2.0325,2.73167
"E15.5","Fyn",3.15138,4.24809,2.85885,4.48752
"E15.5","Fzd1",0.612968,0.824863,0.190731,0.540457
"E15.5","Fzd10",0.2197915,0.12875185,0.04955705,0.59833
"E15.5","Fzd2",0.29522,0.401674,0.236201,0.158265
"E15.5","Fzd3",1.08997,2.44839,1.37655,2.02264
"E15.5","Fzd4",0.0061244,0.0160085,0.0160428,0.0183291
"E15.5","Fzd5",0.06291285,0.03601745,0.06013285,0.17150055
"E15.5","Fzd6",0.0214699,0.0258755,0.0212542,0.0238088
"E15.5","Fzd7",0.20776595,0.51455105,0.21967225,0.11025265
"E15.5","Fzd8",0.240499,0.160856,0.100381,0.0845271
"E15.5","Fzd9",0.0270331,0.160586,0.169301,0.071561
"E15.5","Gabbr1",1.36398,3.69476,2.93482,8.16064
"E15.5","Gabbr2",0.167025,0.739487,0.269866,1.24167
"E15.5","Gabpa",0.0730357,0.10413,0.212442,0.245411
"E15.5","Gabpb1",0.08911455,0.091064089,0.114989975,0.1909724465
"E15.5","Gabra1",0.0286624,0.0138364,0.0419126,0.0489863
"E15.5","Gabra2",0.0141975,0.11089,0.0264754,0.0584702
"E15.5","Gabra3",0.0112158,0.0163146,0.0274097,0.0562602
"E15.5","Gabra4",0.0209775,0.0261108,0.0708137,0.0109853
"E15.5","Gabra5",0.0754764,0.109276,0.374857,0.0449522
"E15.5","Gabra6",0.0103571,0.0159862,0.01787,0.0179499
"E15.5","Gabrb1",0.00855444,0.0141386,0.0262767,0.030797
"E15.5","Gabrb2",0.1394835,0.01929616,0.3155825,0.0448022
"E15.5","Gabrb3",0.147114,0.353739,0.730067,0.203845
"E15.5","Gabrd",4.12179,4.84782,2.43369,0.685752
"E15.5","Gabre",0.0305259,0.00944588,0.0072902,0.00636794
"E15.5","Gabrg1",0.0344951,0.0155787,0.0867398,0.0111181
"E15.5","Gabrg2",0.677784,1.96355,3.00972,2.99932
"E15.5","Gabrg3",0.0505232,0.0518081,0.0591729,0.00862029
"E15.5","Gabrp",0.0181068,0.00605479,0.0140919,0.00462925
"E15.5","Gabrq",0.0117818,0.0120864,0.0207184,0.0097572
"E15.5","Gabrr1",0.00884112,0.0126856,0.0102029,0.0023335
"E15.5","Gabrr2",0.0227615,0.0985503,0.0334673,0.0114764
"E15.5","Gad1",0.309153,0.902566,3.64181,2.04317
"E15.5","Gad2",0.262966,0.49609,3.95098,2.48658
"E15.5","Gal",0.0101571,0.0336815,0.016869,0.023678
"E15.5","Galr1",0.0199843,0.00691571,0.0140556,0.0151282
"E15.5","Galr2",0.0901069,0.0413689,0.132627,0.0396847
"E15.5","Gap43",11.5958,24.1757,13.6423,11.3247
"E15.5","Gas1",3.01087,3.54234,2.38652,0.853466
"E15.5","Gata2",0.027964,0.130965,0.0159671,0.0487173
"E15.5","Gata3",0.199826,0.22691,0.174656,1.00031
"E15.5","Gata6",0.0200923,0.0112404,0.016726,0.00951135
"E15.5","Gatad1",0.166773,0.276931,0.229031,0.559709
"E15.5","Gatad2a",0.941651,1.64726,0.507012,0.585377
"E15.5","Gbx1",0.0288742,0.0294749,0.812598,0.00880035
"E15.5","Gbx2",0.26902515,3.3331705,0.9095095,10.55291
"E15.5","Gcg",0.0241687,0.0117573,0.00966539,0.00493542
"E15.5","Gch1",0.0504141,0.0438455,0.04177,0.0393686
"E15.5","Gcm1",0.0349831,0.015115,0.0190143,0.00424408
"E15.5","Gcm2",0.0264857,0.0229181,0.0317185,0.0174513
"E15.5","Gda",0.0194356,0.00942739,0.0284023,0.00564937
"E15.5","Gdf1",0.060045745,0.078553855,0.167707195,0.07509625
"E15.5","Gdf10",0.1494277,0.436419,0.488206,0.14257575
"E15.5","Gdf11",0.21445,0.554106,0.51188,0.480783
"E15.5","Gdf15",0.0251894,0.0192136,0.0264817,0.00945108
"E15.5","Gdf2",0.111174,0.0868677,0.0516233,0.0120588
"E15.5","Gdf3",0.0268415,0.0154766,0.0128153,0.0031607
"E15.5","Gdf5",0.221069,0.317276,0.0724691,0.0319646
"E15.5","Gdf6",6.80358,8.23719,7.93663,12.074
"E15.5","Gdf9",0.0148672,0.00792383,0.0115445,0.0111672
"E15.5","Gdnf",0.0115376,0.0328497,0.015143,0.00372207
"E15.5","Gfap",0.139069,0.194489,0.0442701,0.0194412
"E15.5","Gfra1",0.0565902,0.24234,0.751224,0.273897
"E15.5","Gfra2",0.0335862,0.223559,0.123614,0.634212
"E15.5","Gfra3",0.0461081,0.0283403,0.00888856,0.0114677
"E15.5","Ghrh",0.0306608,0.0308879,0.0882562,0.0222127
"E15.5","Ghsr",0.0121921,0.0610617,0.00626644,0.00573179
"E15.5","Gja1",4.94262,6.72484,1.40211,0.934319
"E15.5","Gjd2",0.0265569,0.0339444,0.0251716,0.0251162
"E15.5","Glcci1",0.12081,0.133778,0.559698,0.0624925
"E15.5","Gli1",0.0480123,0.0321365,0.149805,0.01665938
"E15.5","Gli2",0.0938408,0.0759517,0.0737837,0.0655979
"E15.5","Gli3",0.17131895,0.11035415,0.0721451,0.0367291
"E15.5","Glis3",0.20606,0.0958589,0.0563154,0.11223
"E15.5","Glp1r",0.102378,0.115434,0.0411898,0.0153956
"E15.5","Glra1",0.0185335,0.0195433,0.0139194,0.0322425
"E15.5","Glra2",0.0856007,0.284459,0.227193,1.21519
"E15.5","Glra3",0.0442035,0.0536296,0.0540121,0.409355
"E15.5","Glra4",0.00985863,0.0133109,0.013083,0.00676938
"E15.5","Glrb",0.072463,0.18315,0.0981881,0.0771961
"E15.5","Gls",0.0439291,0.162026,0.244232,0.127405
"E15.5","Gls2",0.0386321,0.0140116,0.0197788,0.03823
"E15.5","Glul",2.54784,3.79164,1.81202,2.06157
"E15.5","Gm1441",0.100975,0.0226206,0.0443184,0.0531612
"E15.5","Gm6753",0.04467285,0.05560535,0.05034185,0.08071885
"E15.5","Gnb4",0.114629,0.0676308,0.0820303,0.0489662
"E15.5","Gnrh1",0.0121687,0.0188898,0.143165,0.0113965
"E15.5","Gpc3",1.08158,2.15992,1.05043,0.481425
"E15.5","Gpr101",0.03591,0.0217123,0.0400188,0.0172334
"E15.5","Gpr123",0.0618799,0.0404985,0.024652,0.0179377
"E15.5","Gpr139",0.0189133,0.0414619,0.0242996,0.0265511
"E15.5","Gpr161",0.742811,1.48558,1.21077,2.46602
"E15.5","Gpr165",0.0303297,0.0278541,0.0177936,0.015755
"E15.5","Gpr26",0.03439965,0.1133585,0.09730045,0.08041795
"E15.5","Gpr37",0.0162164,0.0963038,0.0173813,0.0269631
"E15.5","Gpr37l1",0.0150447,0.0118186,0.0102275,0.00405282
"E15.5","Gpr55",0.0159602,0.0203552,0.0295499,0.0149624
"E15.5","Gpr56",1.73358,2.65976,0.947874,1.55405
"E15.5","Gpr6",0.00730321,0.00651512,0.0101901,0.00638678
"E15.5","Gpr83",0.00867615,0.0115653,0.00935516,0.00638815
"E15.5","Gpr88",0.150482,0.0740499,0.468118,0.0138381
"E15.5","Gpr98",0.133163,1.49346,0.40047,1.05435
"E15.5","Gprc5b",0.206962,0.137177,0.0879678,0.0995575
"E15.5","Gpx1",0.284386,0.266631,0.343361,0.404005
"E15.5","Gpx3",0.0136392,0.00947335,0.0327551,0.00336392
"E15.5","Grhl1",0.0957052,0.157801,0.207986,0.103159
"E15.5","Grhl2",0.0530701,0.0116983,0.023561,0.0217052
"E15.5","Gria1",0.884278,1.85467,2.00144,1.60538
"E15.5","Gria2",21.5186,12.377,9.64056,10.2293
"E15.5","Gria3",0.108723,0.110515,0.197632,0.155661
"E15.5","Gria4",0.430161,0.774179,1.69893,1.70808
"E15.5","Grid1",0.0452298,0.0431657,0.382894,0.252322
"E15.5","Grid2",0.0176854,0.0368151,0.0908818,0.0820781
"E15.5","Grik1",0.0382628,0.303979,0.455907,0.289041
"E15.5","Grik2",0.951662,1.26432,3.06901,1.58963
"E15.5","Grik3",7.39137,2.72464,4.55398,9.32452
"E15.5","Grik4",0.00628585,0.0139632,0.0150965,0.00205028
"E15.5","Grik5",0.0572685,0.150464,0.289048,0.0779912
"E15.5","Grin1",1.37683,3.91494,4.83934,4.1062
"E15.5","Grin2a",0.0381169,0.0162684,0.0129806,0.00478778
"E15.5","Grin2b",0.781432,1.44768,1.49429,1.25545
"E15.5","Grin2c",0.0376426,0.1206507,0.0832543,0.04559004
"E15.5","Grin2d",0.0102393,0.00714415,0.00742114,0.00543536
"E15.5","Grin3a",0.211832,0.17841,0.614375,0.784561
"E15.5","Grin3b",0.0423405,0.0425979,0.0274941,0.0159697
"E15.5","Grk4",0.0110057,0.00683801,0.00589571,0.0405577
"E15.5","Grm1",0.102313,0.131115,1.10182,0.50335
"E15.5","Grm2",0.0176981,0.0186465,0.0435687,0.00637469
"E15.5","Grm3",0.515054,0.174913,0.570177,1.82075
"E15.5","Grm4",0.0231983,0.0287209,0.0715583,0.0375497
"E15.5","Grm5",0.108832,0.485596,0.792366,0.989448
"E15.5","Grm6",0.0170545,0.014152,0.015847,0.0072333
"E15.5","Grm8",0.0281646,0.215225,0.135026,0.60211
"E15.5","Grp",0.0205211,0.228945,0.0571623,0.135239
"E15.5","Gsc",0.0223256,0.0105456,0.0429596,0.00629504
"E15.5","Gsc2",0.010301,0.00986735,0.00887962,0.0223662
"E15.5","Gsg1l",0.0810866,0.279699,0.177121,0.0906134
"E15.5","Gsk3a",0.0131769,0.092816,0.0160724,0.0209091
"E15.5","Gsk3b",2.13121,2.43722,1.22539,1.4763
"E15.5","Gsx1",0.0159219,0.017067035,0.0273506,0.0162691
"E15.5","Gsx2",0.01456391,0.013508515,0.0383676,0.005875685
"E15.5","Gtf2e2",0.350869,0.589809,0.228032,0.30917
"E15.5","Gtf2h5",0.271169,0.496816,0.374203,0.548349
"E15.5","Gtf2ird1",4.08084,4.97765,5.19062,6.42021
"E15.5","Gtf3a",0.607225,0.688348,0.778651,0.730348
"E15.5","Gtf3c1",0.147467,0.154808,0.161315,0.315785
"E15.5","Gtf3c2",4.8713,6.0151,4.50856,5.2973
"E15.5","Gusb",0.0153129,0.0188053,0.0141463,0.00963751
"E15.5","Hand1",0.0144453,0.0159526,0.0291653,0.0131217
"E15.5","Hap1",0.141564,0.837569,3.98716,5.28634
"E15.5","Hbb-b2",15.2611,12.319,9.87414,15.1252
"E15.5","Hbegf",0.0177576,0.0667541,0.032489,0.0444828
"E15.5","Hbp1",0.264521,0.459578,0.136267,0.116286
"E15.5","Hcn1",0.166232,0.475142,0.204242,0.113126
"E15.5","Hcrt",0.0888557,0.141654,0.0416479,0.0447564
"E15.5","Hcrtr1",0.0209639,0.0117269,0.019233,0.011944
"E15.5","Hcrtr2",0.0115544,0.0182482,0.0319107,0.130222
"E15.5","Hdac2",5.96655,5.79299,2.58264,3.81251
"E15.5","Hdac5",0.07444975,0.04509665,0.0614523,0.028775
"E15.5","Hdac6",0.0101163,0.0243101,0.0207404,0.0440898
"E15.5","Hdc",0.0860809,0.0155047,0.0280828,0.0114279
"E15.5","Hdx",0.00577736,0.0117929,0.0262048,0.00356102
"E15.5","Helt",0.0188695,0.0517986,0.0347159,0.02459
"E15.5","Hes1",0.159821,0.255777,0.113787,0.110358
"E15.5","Hes2",0.00291534,0.00745888,0.00991175,0.0123648
"E15.5","Hes3",0.00562615,0.00655674,0.0118335,0.00302082
"E15.5","Hes5",2.21168,10.6013,4.44517,4.91151
"E15.5","Hes7",0.064195,0.0525882,0.0897782,0.0641029
"E15.5","Hesx1",0.0251479,0.00984399,0.0198499,0.00833213
"E15.5","Hey1",0.136032,0.197364,0.126956,0.227768
"E15.5","Hey2",0.0158127,0.0530461,0.0385481,0.0337144
"E15.5","Heyl",0.122335,0.146427,0.170905,0.1361
"E15.5","Hfe",0.0299266,0.0387634,0.0472326,0.0103259
"E15.5","Hgfac",0.0198763,0.00770574,0.00401188,0.00567088
"E15.5","Hhex",8.79814,9.27412,11.038,8.01884
"E15.5","Hhip",0.0182446,0.00576932,0.018649,0.0094848
"E15.5","Hif1a",0.0578036,0.0917886,0.0486301,0.053805
"E15.5","Hif3a",0.0527801,0.0915545,0.0489997,0.0187376
"E15.5","Hivep1",0.133697,0.242058,0.0866359,0.468177
"E15.5","Hivep2",2.21606,0.896982,0.0534098,0.109984
"E15.5","Hivep3",0.0951978,0.0661193,0.0287878,0.0136224
"E15.5","Hlf",0.209349,0.388731,0.15733,0.311092
"E15.5","Hlx",0.215831,0.192681,0.209273,0.0996292
"E15.5","Hmbox1",0.554839,0.993412,1.0172,0.994258
"E15.5","Hmg20a",0.301506,0.383809,0.439766,0.391139
"E15.5","Hmg20b",0.304095,0.467003,0.222118,0.168261
"E15.5","Hmga1",1.40331,1.88812,1.61526,1.0906
"E15.5","Hmga2",0.00487538,0.0107181,0.0108333,0.00477201
"E15.5","Hmgb1",1.34504,1.33011,0.452004,0.462309
"E15.5","Hmgb3",4.58505,6.70442,6.08202,6.07673
"E15.5","Hmgb4",0.0225782,0.0273592,0.0438671,0.0221759
"E15.5","Hmgn1",8.03631,6.34089,4.57178,4.03516
"E15.5","Hmgn2",7.11944,12.1294,4.28367,2.98061
"E15.5","Hmgn3",0.151055,0.237989,0.179298,0.110856
"E15.5","Hmgn5",0.0145637,0.0220581,0.169736,0.0108295
"E15.5","Hmgxb3",0.0627858,0.0766231,0.0650825,0.0452305
"E15.5","Hmgxb4",0.108766,0.161232,0.229792,0.145257
"E15.5","Hmx1",0.00930673,0.00894861,0.00463216,0.00348826
"E15.5","Hmx3",0.0276042,0.0118687,0.022357,0.0074542
"E15.5","Hnf1a",0.00618796,0.00783376,0.0231231,0.00622036
"E15.5","Hnf1b",0.0280581,0.0117879,0.0270763,0.00990589
"E15.5","Hnf4a",0.0122393,0.017608,0.0270519,0.00679807
"E15.5","Hnf4g",0.0470712,0.0221685,0.0174418,0.00824832
"E15.5","Hnrnpab",13.1738,13.5074,6.18081,5.66328
"E15.5","Homer1",0.337091,0.170268,0.156159,0.0788926
"E15.5","Homez",12.5984,13.0957,11.6166,14.7026
"E15.5","Hopx",0.0198298,0.115458,0.0183038,0.0316112
"E15.5","Hoxa1",0.02018943,0.0150968733333333,0.0265504366666667,0.00817694
"E15.5","Hoxa10",0.0382168,0.1143,0.141,0.0307528
"E15.5","Hoxa11",0.191008,0.252782,0.249077,0.634701
"E15.5","Hoxa2",0.00537299,0.032367,0.00618302,0.0100493
"E15.5","Hoxa3",0.0237685,0.02009745,0.0158326,0.0150414
"E15.5","Hoxa4",0.019651625,0.00634472,0.011110705,0.00660305
"E15.5","Hoxa6",0.023598,0.00948854,0.0282202,0.00763263
"E15.5","Hoxa9",0.0878205,0.0405824,0.0278351,0.0038865
"E15.5","Hoxb1",0.0113617,0.0134668,0.0209878,0.0074374
"E15.5","Hoxb13",0.116259,0.0865244,0.0871539,0.0680316
"E15.5","Hoxb2",0.0169175,0.00932109,0.0125352,0.00579774
"E15.5","Hoxb3",0.0188444,0.0165563,0.0178944,0.00649745
"E15.5","Hoxb4",0.0154004,0.0263577,0.0302195,0.0127663
"E15.5","Hoxb5",0.033323,0.0623507,0.0556838,0.0102294
"E15.5","Hoxb6",0.0165851,0.0138981,0.0176388,0.00852986
"E15.5","Hoxb7",3.755064495,4.57149785,4.6022687,6.8288196
"E15.5","Hoxb8",0.0568557,0.0135553,0.0112,0.00844578
"E15.5","Hoxb9",0.0150518,0.0519115,0.114771,0.00752075
"E15.5","Hoxc10",0.0365364,0.0355857,0.0456113,0.0132855
"E15.5","Hoxc11",0.00390799,0.00759466,0.00927373,0.00269716
"E15.5","Hoxc13",0.0114809,0.00652799,0.00870663,0.0320167
"E15.5","Hoxc4",0.012376,0.0151503,0.0137495,0.00846939
"E15.5","Hoxc5",0.0309159,0.0522761,0.0319449,0.0270578
"E15.5","Hoxc6",0.0909018,0.13632,0.17199,0.0449355
"E15.5","Hoxc8",0.223962,0.289437,0.598025,0.370214
"E15.5","Hoxc9",0.0109391,0.0177597,0.0149196,0.0120855
"E15.5","Hoxd10",0.0101815,0.00331717,0.0486185,0.00281511
"E15.5","Hoxd13",0.0411818,0.0736304,0.0244245,0.0121736
"E15.5","Hoxd4",0.0348772,0.018936,0.00509272,0.00420983
"E15.5","Hoxd8",0.0479903,0.0152917,0.0210787,0.0135008
"E15.5","Hr",0.0440855,0.0266048,0.085951,0.0407666
"E15.5","Hrh1",0.010044,0.00414134,0.00360843,0.00950966
"E15.5","Hrh3",0.00911218,0.0309367,0.00765202,0.00435489
"E15.5","Hsd11b1",0.0157492,0.0494223,0.0131919,0.127969
"E15.5","Hsf1",0.0714777,0.181145,0.146154,0.227933
"E15.5","Hspb8",0.0469239,0.322851,0.080643,0.0388851
"E15.5","Hspd1",0.35059,0.589137,0.375677,0.239649
"E15.5","Htr1a",0.0141008,0.020141,0.00814404,0.0110177
"E15.5","Htr1b",0.024781,0.0310927,0.0102795,0.0690407
"E15.5","Htr1d",0.0175367,0.01343,0.0309555,0.00953248
"E15.5","Htr1f",0.00903144,0.00804949,0.01263,0.00601213
"E15.5","Htr2a",0.0106457,0.0150079,0.00396558,0.0043097
"E15.5","Htr2b",0.013106185,0.01760405,0.00786376,0.01693442
"E15.5","Htr2c",0.04088535,0.19349265,0.0635661,0.0480865
"E15.5","Htr3a",0.0188544,0.019736,0.0153894,0.00247666
"E15.5","Htr3b",0.0184521,0.032188,0.0108286,0.0312906
"E15.5","Htr4",0.0124353,0.0116713,0.00974279,0.00319244
"E15.5","Htr5a",0.0145155,0.00760803,0.0222155,0.00345709
"E15.5","Htr5b",0.044077,0.0154837,0.0204469,0.00291871
"E15.5","Htr6",0.0272926,0.0558267,0.0164834,0.00706782
"E15.5","Htr7",0.0113745,0.0100763,0.0347834,0.0145837
"E15.5","Icam2",0.186304,0.22198,0.209946,0.127422
"E15.5","Icam5",0.0125357,0.007880845,0.0192444,0.00501209
"E15.5","Id1",0.253706,0.302233,0.19675,0.3522
"E15.5","Id2",13.4178,4.78901,0.858817,1.26548
"E15.5","Id3",1.82507,4.16431,1.98808,2.38156
"E15.5","Id4",4.65627,6.74494,2.66751,13.1828
"E15.5","Ifit3",0.0129187,0.00708256,0.00840946,0.00707713
"E15.5","Igf1",0.103528,0.103474,0.969218,0.0524502
"E15.5","Igf1r",1.13092,0.713565,0.369813,0.669684
"E15.5","Igf2",4.1554,5.15324,2.98703,2.82545
"E15.5","Igfbp1",0.00818835,0.0120677,0.00744043,0.00174025
"E15.5","Igfbp2",5.42948,9.97256,3.5871,3.31627
"E15.5","Igfbp3",0.866573,0.617427,0.252178,0.166495
"E15.5","Igfbp4",2.8585,3.05208,1.50598,1.5567
"E15.5","Igfbp5",1.26858,2.631,0.910835,0.743258
"E15.5","Igfbp6",0.10986,0.0483744,0.0470377,0.0518575
"E15.5","Igfbp7",0.832687,1.14004,0.810953,1.09118
"E15.5","Igfn1",0.00943611,0.00630764,0.00894893,0.00233386
"E15.5","Igsf5",0.0200377,0.0139912,0.0238761,0.0548737
"E15.5","Ikzf1",0.105697,0.0573567,0.162683,0.109172
"E15.5","Ikzf5",0.0466446,0.0469311,0.0512244,0.0289832
"E15.5","Il13ra1",0.0441483,0.0877746,0.0412272,0.0250744
"E15.5","Il16",0.0320408,0.018365,0.00377779,0.00712987
"E15.5","Il1r1",0.0270428,0.0211576,0.0144041,0.00456728
"E15.5","Il6st",0.186254,0.219655,0.173177,0.0653974
"E15.5","Inha",0.0579594,0.0908496,0.235909,0.375522
"E15.5","Inhba",0.241569,0.124584,0.252666,0.0336003
"E15.5","Inhbb",0.206804,0.213641,0.0715823,0.0596899
"E15.5","Inhbc",0.00757572,0.00864816,0.00786955,0.0139727
"E15.5","Inhbe",0.0193917,0.0168287,0.00905195,0.0050053
"E15.5","Inpp1",0.0167703,0.00427772,0.00423132,0.0034554
"E15.5","Inpp4b",0.050589,0.0924662,0.319358,0.203481
"E15.5","Insl5",0.0494056,0.0204816,0.0153696,0.00587017
"E15.5","Insl6",0.0139146,0.00512408,0.0142169,0.00487296
"E15.5","Insm1",13.3209,11.496,5.99363,9.0795
"E15.5","Insr",0.0570962,0.0806622,0.0437533,0.0640272
"E15.5","Insrr",0.00994914,0.01777,0.0699904,0.00409504
"E15.5","Invs",0.00936494,0.027619,0.0104664,0.00730308
"E15.5","Irf1",0.0249339,0.0182463,0.028701,0.00676901
"E15.5","Irf2",0.0196531,0.0340569,0.0376466,0.0169783
"E15.5","Irs4",0.02698665,0.0135501,0.0425934,0.0176678
"E15.5","Irx1",0.487686,0.297391,0.0734378,2.60315
"E15.5","Irx2",0.290177,0.12604,0.0640897,3.21413
"E15.5","Irx3",0.206493,0.189119,0.292432,0.734092
"E15.5","Irx4",0.082934,0.0501855,0.0122934,0.00758476
"E15.5","Irx5",0.043287,0.0171038,0.0362857,0.0678685
"E15.5","Isl1",0.32793525,0.5387505,6.92711,4.561115
"E15.5","Isl2",0.0130427,0.0475239,0.0302993,0.0138272
"E15.5","Isoc1",0.0198975,0.0299943,0.137793,0.0500249
"E15.5","Isx",0.0167909,0.0140211,0.0680287,0.0041832
"E15.5","Itga3",0.0920369,0.181567,0.422911,0.31754
"E15.5","Itga4",0.107377,0.0452291,0.0659401,0.0578536
"E15.5","Itgam",0.042909,0.0485555,0.0458314,0.0357713
"E15.5","Itgav",0.176652,0.307697,0.238042,0.340078
"E15.5","Itgb1",0.467402,0.650876,0.634267,0.937796
"E15.5","Itgb3",0.115773,0.100415,0.175624,0.129976
"E15.5","Itgb8",0.0560055,0.132554,0.103391,0.117671
"E15.5","Itgbl1",0.0397245,0.0367671,0.0583206,0.00669979
"E15.5","Itih3",0.00254594,0.019434,0.0194792,0.00662388
"E15.5","Itln1",0.0711116,0.0637025,0.0358366,0.00738936
"E15.5","Itlnb",0.0329608,0.0182174,0.0162548,0.0141988
"E15.5","Itpr1",0.777264,0.852859,0.176437,0.0982846
"E15.5","Itsn1",8.22248,4.73485,1.59894,2.91295
"E15.5","Jag1",0.270212,0.1533375,0.2386845,0.1531905
"E15.5","Jag2",0.118712,0.106959,0.174137,0.110564
"E15.5","Jam3",0.0696611,0.0578604,0.099741,0.074321
"E15.5","Jazf1",0.04946445,0.11374235,0.1068108,0.04723935
"E15.5","Jdp2",0.152498,0.0908824,0.346063,0.183266
"E15.5","Jmjd1c",1.30864,1.84764,1.30836,1.65685
"E15.5","Jrk",0.0199083,0.0305348,0.0229622,0.0331772
"E15.5","Jun",1.09803,0.604266,0.246588,0.424683
"E15.5","Jund",3.29672,3.46928,1.69556,1.74421
"E15.5","Kcna1",0.0804683,0.0977228,0.125128,0.026952
"E15.5","Kcna2",0.0429161,0.0339033,0.106524,0.0434009
"E15.5","Kcnab1",0.0258959,0.0113106,0.0124049,0.00705229
"E15.5","Kcnab3",0.00622565,0.00351267,0.00504154,0.00496334
"E15.5","Kcnb2",0.0136336,0.00922354,0.0115246,0.00978132
"E15.5","Kcnc2",0.0584101,0.0571848,0.0423569,0.050123
"E15.5","Kcnc3",0.0622388,0.0223308,0.0772193,0.00666682
"E15.5","Kcnd2",0.0187623,0.0256097,0.100714,0.0964044
"E15.5","Kcng4",0.0368846,0.107494,0.0101137,0.322163
"E15.5","Kcnh7",0.0694629,0.0923098,0.0726189,0.027169
"E15.5","Kcnip2",0.140885,0.134059,0.129658,0.125394
"E15.5","Kcnj12",0.0242148,0.011231,0.0213006,0.00108866
"E15.5","Kcnj6",0.0512896,0.0383573,0.017078,0.250969
"E15.5","Kcnk2",0.0561866,0.0972637,0.0452334,0.0350469
"E15.5","Kcnmb4",0.194012,0.0516727,0.24258,0.0584621
"E15.5","Kcnn2",0.0178223,0.00637626,0.00670324,0.0152946
"E15.5","Kcnq3",0.30705,0.186531,0.0444403,0.0504023
"E15.5","Kctd12",5.0864,1.24302,3.12068,0.870775
"E15.5","Kctd9",0.0133171,0.0125467,0.0268911,0.0178804
"E15.5","Kdm5b",8.29367,7.83417,5.67416,6.67818
"E15.5","Kdr",0.516273,0.748331,0.463195,0.847125
"E15.5","Kif5c",0.0223873,0.0793141,0.047982,0.0863669
"E15.5","Kit",0.24112,0.219517,0.188131,0.0515826
"E15.5","Kitl",0.0433952,0.54985,0.0410591,9.6674
"E15.5","Klf15",0.0573797,0.128229,0.12459,0.164976
"E15.5","Klf2",0.641793,0.899998,0.589992,0.719168
"E15.5","Klf4",0.468551,0.112093,0.406621,0.0746687
"E15.5","Klf6",0.0463533,0.0331369,0.01582,0.0258033
"E15.5","Klf7",0.733991,3.71075,0.910193,1.56169
"E15.5","Kremen1",0.149011,0.147064,0.174359,0.0367555
"E15.5","Kremen2",0.0626361,0.0120499,0.0222637,0.0169823
"E15.5","L1cam",13.969,16.488,13.616,17.4148
"E15.5","Lama1",0.343314,1.07265,0.135514,0.590539
"E15.5","Lama3",0.00461019,0.0212864,0.00479892,0.00364155
"E15.5","Lamb1",0.571163,0.954499,0.451237,0.195425
"E15.5","Lamb3",0.026875,0.0387835,0.0603801,0.0315007
"E15.5","Laptm4b",0.0403972,0.100725,0.0219292,0.0847492
"E15.5","Large",0.351358,0.579968,0.858437,0.268523
"E15.5","Lass4",0.083832,0.23315435,0.3205633,0.7909288
"E15.5","Lass5",0.0336323,0.020865,0.0343009,0.0500168
"E15.5","Layn",0.012039,0.0131377,0.0120824,0.0165135
"E15.5","Lbh",0.137485,0.372633,0.363986,0.702536
