"Gene","Layer","Age","Region","log2FoldChange","Pvalue"
"LPAR3","L5/L6","E120","V1",3.34758278970348,0.00229301031829451
"SH2D4B","L5/L6","E120","V1",1.33456569520093,0.00240672963851096
"SEMA7A","L5/L6","E120","V1",1.67014951685844,0.0024419072927198
"CDH12","L5/L6","E120","V1",1.38619326332892,0.0025177330663687
"CAMK4","L5/L6","E120","V1",1.26817936765683,0.00282855914664083
"ZNF462","L5/L6","E120","V1",1.04843673809762,0.00288692213026058
"ADAMTS9","L5/L6","E120","V1",1.34510199783132,0.00306193005258048
"LOC697272","L5/L6","E120","V1",1.48960111464911,0.00326576306242324
"MID1","L5/L6","E120","V1",1.46272063539206,0.00330323373266082
"ASB5","L5/L6","E120","V1",1.63727938595557,0.00363102593490052
"TLL1","L5/L6","E120","V1",2.0312506665607,0.00363565980847586
"REC8","L5/L6","E120","V1",1.26063729353245,0.0041395973369484
"GPR12","L5/L6","E120","V1",1.10138528557847,0.00416207771094336
"BCOR","L5/L6","E120","V1",1.15209700820362,0.00416271529260101
"PALMD","L5/L6","E120","V1",1.48081597199251,0.00434005674313289
"PCDH7","L5/L6","E120","V1",1.12412078035078,0.00447456458002064
"ODZ2","L5/L6","E120","V1",1.15427530007892,0.00467574552704613
"CNTN5","L5/L6","E120","V1",3.16184051475258,0.00480079991003671
"LOC721986","L5/L6","E120","V1",1.22407592017269,0.00515315917254415
"LOC697666","L5/L6","E120","V1",1.09886981323392,0.00530611848630594
"KLHL32","L5/L6","E120","V1",1.9789836775659,0.00539350054367783
"SATB1","L5/L6","E120","V1",1.26593552448868,0.00566119613802239
"UNC5D","L5/L6","E120","V1",1.28795682374062,0.00568815140506365
"PROK2","L5/L6","E120","V1",1.28645582008126,0.00571678271454222
"ACTN2","L5/L6","E120","V1",1.52637563862349,0.00598410885934259
"INHBA","L5/L6","E120","V1",2.27516752407118,0.00617757816759274
"LOC696006","L5/L6","E120","V1",1.15368977069426,0.00620137196403802
"EZH2","L5/L6","E120","V1",1.28622636381614,0.00622224618383462
"THSD7A","L5/L6","E120","V1",1.1796225348168,0.00701439787682063
"NR2F1","L5/L6","E120","V1",1.01951999594825,0.00722820916666312
"TIAM1","L5/L6","E120","V1",1.03336548401187,0.0073532835630687
"B3GNT5","L5/L6","E120","V1",1.3673947969053,0.00744983800963245
"TSHZ3","L5/L6","E120","V1",1.72437822854966,0.00784931689554389
"EPB41","L5/L6","E120","V1",1.36224016758862,0.00826672655464271
"AFF1","L5/L6","E120","V1",1.58761688796487,0.00848627807423945
"MXRA5","L5/L6","E120","V1",1.21783456790006,0.008891364599639
"PHF17","L5/L6","E120","V1",2.06459919633683,0.00901819694108637
"NPTX1","L5/L6","E120","V1",1.61624592421092,0.00914694564449969
"PIK3C2G","L5/L6","E120","V1",1.03432208306119,0.00935044671081491
"MAML3","L5/L6","E120","V1",1.15995472180206,0.00995761012378904
"EPHA3","L5/L6","E120","V1",1.88125553644722,0.0102217790732943
"LOC708457","L5/L6","E120","V1",1.47323773317713,0.0102653284129489
"CDC73","L5/L6","E120","V1",1.18040522903513,0.0102863453554888
"LOC699880","L5/L6","E120","V1",1.05423266997346,0.0104884856712004
"NLGN1","L5/L6","E120","V1",1.26293828761002,0.0111072133366813
"SEMA6D","L5/L6","E120","V1",1.02804977440092,0.0114004932236321
"CALB1","L5/L6","E120","V1",1.09260012090952,0.0114706297288655
"NEB","L5/L6","E120","V1",2.66724355299505,0.011746516920826
"NPR3","L5/L6","E120","V1",1.14806485377704,0.0118973779936249
"LOC722276","L5/L6","E120","V1",1.0513235332441,0.0120089406582883
"SERPINB5","L5/L6","E120","V1",1.57958594562467,0.012077037768376
"AKAP7","L5/L6","E120","V1",1.03697227754955,0.0137369298430279
"SLC26A7","L5/L6","E120","V1",1.75527555779918,0.0138208482140804
"PAWR","L5/L6","E120","V1",1.11618898944743,0.0142789976460386
"LOC697171","L5/L6","E120","V1",1.2894482931241,0.0145152371802296
"SIPA1L2","L5/L6","E120","V1",1.38822116395164,0.014636480953087
"NEK2","L5/L6","E120","V1",1.54111932876333,0.0147091599092405
"SLC26A4","L5/L6","E120","V1",1.21605167530829,0.0150801393295587
"LIN7A","L5/L6","E120","V1",1.31138347088348,0.0159304436125165
"ADAMTS3","L5/L6","E120","V1",1.00780391505163,0.0170698357501075
"LOC100429852","L5/L6","E120","V1",1.72835700922283,0.0175412444973973
"FNDC3B","L5/L6","E120","V1",1.08235230368211,0.0178229186383658
"RAB20","L5/L6","E120","V1",1.05817516378414,0.0181611831417809
"RNF19A","L5/L6","E120","V1",1.17415024021106,0.0184586947128486
"ACVR1C","L5/L6","E120","V1",1.50137816468467,0.0192582444024207
"TOX","L5/L6","E120","V1",1.3153470230773,0.0193086968172289
"LOC717376","L5/L6","E120","V1",1.13631945222887,0.0195768890072963
"FAT3","L5/L6","E120","V1",1.36372982856682,0.0209297088975781
"EPCAM","L5/L6","E120","V1",1.02859921690133,0.0209594978147543
"LOC100427889","L5/L6","E120","V1",1.47636743598953,0.021322136842785
"LOC722137","L5/L6","E120","V1",1.3781624963599,0.0219152551243372
"ELL2","L5/L6","E120","V1",1.00364265959415,0.022288422901693
"HAS2","L5/L6","E120","V1",1.84317272597824,0.0228835888352567
"RYR2","L5/L6","E120","V1",1.16622665034754,0.023830446739513
"LOC100424862","L5/L6","E120","V1",1.78949376822954,0.0238308661739629
"GPR137C","L5/L6","E120","V1",1.12645525362356,0.0243142186713349
"NREP","L5/L6","E120","V1",1.90875024276803,0.0250743644691349
"FHL2","L5/L6","E120","V1",1.42881730149609,0.0262602662826894
"FAM5B","L5/L6","E120","V1",1.02883863099082,0.0286298730087027
"LOC693620","L5/L6","E120","V1",1.06403604557221,0.0290242833234395
"LOC704044","L5/L6","E120","V1",1.27939969748516,0.0321344403452462
"LOC706341","L5/L6","E120","V1",1.04230614589676,0.0321444025799473
"EPHX4","L5/L6","E120","V1",1.27577412201817,0.0322820468941989
"LOC100429804","L5/L6","E120","V1",1.23046692595017,0.0330515391640944
"LOC708128","L5/L6","E120","V1",1.31897999910967,0.0342589098237425
"KCNT2","L5/L6","E120","V1",1.93209839984421,0.0358733740359869
"NEDD9","L5/L6","E120","V1",1.00695191521176,0.0371887536963711
"LOC100429988","L5/L6","E120","V1",1.27764582320741,0.0380850837015581
"SYT6","L5/L6","E120","V1",1.16546143410529,0.0399118709212122
"CYP1B1","L5/L6","E120","V1",1.10205579445253,0.0402450039146805
"INTS7","L5/L6","E120","V1",1.03450896124912,0.0409384975529326
"MAMDC2","L5/L6","E120","V1",1.21257493526389,0.0489355577631014
"BBOX1","L5/L6","0M","ACG",1.46843086557901,0.000156248690391719
"LRRC17","L5/L6","0M","ACG",1.05911068230295,0.000618609545973132
"IGFBP5","L5/L6","0M","ACG",2.89133150389186,0.00156417348399289
"ITGA8","L5/L6","0M","ACG",1.2329586345564,0.00167499588754175
"LOC715993","L5/L6","0M","ACG",1.15544006631677,0.00230659534892153
"PON2","L5/L6","0M","ACG",1.22316402907757,0.00241721657901266
"CHRNA5","L5/L6","0M","ACG",1.07237463385396,0.00281114046435264
"HSPA8","L5/L6","0M","ACG",1.33582134015629,0.00290956424165267
"CDKL1","L5/L6","0M","ACG",1.21303324434374,0.00319988339786655
"KLHDC8B","L5/L6","0M","ACG",1.23244283588493,0.00387420408204052
"EIF3L","L5/L6","0M","ACG",1.12952543379417,0.00486517747814599
"KLF4","L5/L6","0M","ACG",1.58790287762038,0.00495530354370132
"PAX6","L5/L6","0M","ACG",1.45153863411962,0.00523101667385897
"RNASET2","L5/L6","0M","ACG",1.35326498988396,0.00549646413314446
"APOE","L5/L6","0M","ACG",1.15297519767783,0.00670693008216876
"TSPAN18","L5/L6","0M","ACG",1.22270038845104,0.00695566003035903
"DPYD","L5/L6","0M","ACG",2.70287929730291,0.00697113992198802
"HOPX","L5/L6","0M","ACG",1.22651396037984,0.00835988861580684
"LOC722061","L5/L6","0M","ACG",1.00325526232285,0.00869308393307668
"SCN9A","L5/L6","0M","ACG",2.6999463941219,0.00897021528819554
"LOC708206","L5/L6","0M","ACG",1.77411379241834,0.00901521971283363
"LOC701270","L5/L6","0M","ACG",3.33752420090568,0.00923278177698804
"TGFBI","L5/L6","0M","ACG",2.57758212582482,0.00951378828771227
"TMEFF2","L5/L6","0M","ACG",1.63345721639994,0.00960331766199185
"CPQ","L5/L6","0M","ACG",1.10415219676997,0.00962730287718669
"CNN3","L5/L6","0M","ACG",1.16320645466413,0.0100230511770009
"TNC","L5/L6","0M","ACG",1.26582084440239,0.0104754089047246
"MED23","L5/L6","0M","ACG",1.50245824550966,0.0104956417882513
"LOXL1","L5/L6","0M","ACG",1.14597931376314,0.0107133863966938
"CACHD1","L5/L6","0M","ACG",1.05674112390745,0.0115665326895674
"PTER","L5/L6","0M","ACG",1.32028297504216,0.011982122412881
"FAM105A","L5/L6","0M","ACG",1.26658694142249,0.0120387317930331
"DCN","L5/L6","0M","ACG",2.09294251983957,0.0122818112806063
"WNT16","L5/L6","0M","ACG",1.18340710277889,0.0130136789388659
"CDH18","L5/L6","0M","ACG",1.18451650459966,0.0146768338983129
"TUBB2B","L5/L6","0M","ACG",1.12642347387782,0.0149198955991604
"STK17A","L5/L6","0M","ACG",1.38458900755891,0.0157504294578179
"NDP","L5/L6","0M","ACG",1.01430191297187,0.0165895415372737
"METTL7B","L5/L6","0M","ACG",1.53497344467015,0.0165930800248903
"ROBO1","L5/L6","0M","ACG",2.27192986822874,0.0166624755260796
"PIK3CG","L5/L6","0M","ACG",1.44991777614937,0.017099931922577
"ASCL1","L5/L6","0M","ACG",1.22507859492126,0.0175797668142966
"GJA1","L5/L6","0M","ACG",1.65363052481491,0.0176908799794197
"STAC","L5/L6","0M","ACG",1.19740435592376,0.0181678020041832
"COL1A1","L5/L6","0M","ACG",1.33824765349082,0.0184211600027888
"CCDC80","L5/L6","0M","ACG",1.25976897761902,0.0187327856740568
"LOC704112","L5/L6","0M","ACG",1.12621563404577,0.0189111467530736
"TIMP2","L5/L6","0M","ACG",1.00498627660147,0.0189850993014612
"ZCCHC12","L5/L6","0M","ACG",1.7631006701422,0.0191757538622411
"ARHGAP18","L5/L6","0M","ACG",1.39789353052338,0.0193466397423377
"RFTN2","L5/L6","0M","ACG",1.25705370893448,0.019569528688879
"EPS8","L5/L6","0M","ACG",1.22550391112653,0.0198083941198371
"DNAJC12","L5/L6","0M","ACG",1.33366479715058,0.0200547141764418
"CNTN6","L5/L6","0M","ACG",2.36796581329748,0.0203140824006783
"ESR1","L5/L6","0M","ACG",1.03970479340646,0.0203726466536067
"HGF","L5/L6","0M","ACG",1.21873608682745,0.0210657718436043
"LOC100423984","L5/L6","0M","ACG",1.53136225885403,0.0224888907994329
"SLC16A4","L5/L6","0M","ACG",1.07140509345851,0.0229035446656171
"SLC10A4","L5/L6","0M","ACG",1.43617844028022,0.0233153082491973
"RTP2","L5/L6","0M","ACG",1.12709746895571,0.0241981778222413
"FZD7","L5/L6","0M","ACG",1.28984633386873,0.0242913527937159
"PSAT1","L5/L6","0M","ACG",1.14490887232922,0.0243799764300707
"LOC718169","L5/L6","0M","ACG",1.41316054363457,0.0245647637037619
"MAOB","L5/L6","0M","ACG",1.80588441128269,0.0249829070886532
"CHRDL1","L5/L6","0M","ACG",1.71946614655807,0.025378971213363
"LOC698670","L5/L6","0M","ACG",1.65773205752935,0.0256303061254049
"PTX3","L5/L6","0M","ACG",1.68673986014708,0.0256887181944809
"KCTD4","L5/L6","0M","ACG",1.59266043711496,0.0259068708679347
"ITGB8","L5/L6","0M","ACG",1.05100561734768,0.0265841005389218
"TFPI","L5/L6","0M","ACG",1.00031637654325,0.0266871868848836
"AQP4","L5/L6","0M","ACG",2.15983835828956,0.0290576820263354
"HPCAL1","L5/L6","0M","ACG",1.39974594564896,0.0299470354364827
"LOC715535","L5/L6","0M","ACG",1.53217834490634,0.0301502425568571
"DUSP4","L5/L6","0M","ACG",1.42386176151095,0.0310096439609824
"SST","L5/L6","0M","ACG",1.60598468234656,0.0324263504789946
"ANKRD50","L5/L6","0M","ACG",1.26997209774607,0.0326247360052244
"SCN7A","L5/L6","0M","ACG",1.33408703731129,0.0327627916817588
"C1QL3","L5/L6","0M","ACG",2.50875508591396,0.0352322552942389
"SOSTDC1","L5/L6","0M","ACG",2.97434147052149,0.0366855531102801
"DDAH2","L5/L6","0M","ACG",1.19034627331502,0.0370084044002689
"LOC700014","L5/L6","0M","ACG",2.63332203551699,0.0377280035111112
"PTCH1","L5/L6","0M","ACG",1.05897047086051,0.0382656797070675
"ELMO1","L5/L6","0M","ACG",1.21115512046217,0.038723378269563
"PRKG1","L5/L6","0M","ACG",1.31196553197324,0.0411003733587809
"LOC709463","L5/L6","0M","ACG",1.14702693802165,0.0412741521029821
"ID4","L5/L6","0M","ACG",1.43450629911983,0.0431114482215836
"GPR126","L5/L6","0M","ACG",1.60768497280021,0.0445817593455209
"CYB5R1","L5/L6","0M","ACG",1.0009144010576,0.0454790788462009
"TSPAN12","L5/L6","0M","ACG",1.1352087144352,0.0457321358853801
"VIT","L5/L6","0M","ACG",1.65997317363458,0.0465577619955084
"LOC722083","L5/L6","0M","ACG",1.44882980365513,0.0479726078091566
"RGS20","L5/L6","0M","ACG",1.28790619828947,0.0487662879462716
"PHF17","L5/L6","0M","V1",1.36304632785094,0.000101360043831389
"GPX1","L5/L6","0M","V1",1.06866076829869,0.000137961406208862
"LOC713204","L5/L6","0M","V1",1.18336340514086,0.000262262138852266
"PLP1","L5/L6","0M","V1",1.86155179160479,0.000356012434247626
"LRMP","L5/L6","0M","V1",1.56468541767772,0.000405457625408528
"TOR1A","L5/L6","0M","V1",1.09321040563792,0.000455192961136642
"TARBP1","L5/L6","0M","V1",1.12853254801612,0.000759342177533061
"MAP3K12","L5/L6","0M","V1",1.02499530543071,0.000793468454549133
"LOC701728","L5/L6","0M","V1",1.03737752147976,0.000796078240417785
"LOC701826","L5/L6","0M","V1",1.13675411169686,0.00110809214642396
"LPGAT1","L5/L6","0M","V1",1.09945493761278,0.00111534128502962
"MGAT4A","L5/L6","0M","V1",1.25803226338111,0.00117135193382627
"ZNF498","L5/L6","0M","V1",1.06219358702462,0.00130852006414796
"LOC721986","L5/L6","0M","V1",1.39519696108682,0.00140708197764137
"BTG4","L5/L6","0M","V1",1.17665108348914,0.00146412340662905
"LTB","L5/L6","0M","V1",1.15768535994278,0.00163151733863836
"ARNTL2","L5/L6","0M","V1",1.12020421222741,0.0016971153488771
"SIKE1","L5/L6","0M","V1",1.73054688031221,0.00181023425023925
"BZW1","L5/L6","0M","V1",1.07621131413761,0.00188577136303217
"MID1","L5/L6","0M","V1",1.5897208900275,0.00196899727731256
"LOC697272","L5/L6","0M","V1",3.73421653446256,0.00198540993443315
"TTC25","L5/L6","0M","V1",1.11225637408573,0.00207058011569012
"TRIB3","L5/L6","0M","V1",1.04662448031634,0.00237085878330108
"LOC100431090","L5/L6","0M","V1",1.02389826359043,0.00250048289361426
"LOC714047","L5/L6","0M","V1",1.25799058732927,0.00252644197356637
"C13H2orf70","L5/L6","0M","V1",1.19017894280734,0.00255926058573921
"LOC100429705","L5/L6","0M","V1",1.20468605355892,0.00259527848830619
"TTC30B","L5/L6","0M","V1",1.66409620592275,0.00260942898544161
"ABI3BP","L5/L6","0M","V1",3.09154867328852,0.00263343904415077
"BCL7A","L5/L6","0M","V1",1.07569770143789,0.00268512493273166
"NUP153","L5/L6","0M","V1",1.34522644230732,0.0029820047733808
"ITGA10","L5/L6","0M","V1",1.17372070196454,0.00302607375178661
"HEATR1","L5/L6","0M","V1",1.40905380692509,0.00305553247180475
"CCDC138","L5/L6","0M","V1",1.67426933867043,0.00306804512764122
"SPIN3","L5/L6","0M","V1",1.14908255416443,0.00309179280157713
"PRICKLE1","L5/L6","0M","V1",1.31328547469782,0.00309832316768688
"FBXO32","L5/L6","0M","V1",2.00938483885341,0.00318690546480831
"SIPA1L2","L5/L6","0M","V1",1.42605207386613,0.00319528739868669
"CENPC1","L5/L6","0M","V1",1.16540467472386,0.00327330983475567
"RAB17","L5/L6","0M","V1",2.28317306027228,0.00332700854487467
"LOC100425851","L5/L6","0M","V1",1.01437324787365,0.00333670787111025
"ETF1","L5/L6","0M","V1",1.03157103869338,0.00415288178878041
"MOCS2","L5/L6","0M","V1",1.1790927717177,0.00431307277203989
"LOC699880","L5/L6","0M","V1",1.34331490409363,0.0044433026941625
"ESRRG","L5/L6","0M","V1",2.8436334595397,0.00445478699398502
"LOC718872","L5/L6","0M","V1",1.0032131111169,0.00445718677453296
"ATP8B2","L5/L6","0M","V1",1.33435066775565,0.00447470832600809
"SYT2","L5/L6","0M","V1",1.08454373055744,0.00457774299416282
"LOC100425935","L5/L6","0M","V1",1.12643023848849,0.00482840807236112
"TRIB1","L5/L6","0M","V1",1.41347770442462,0.00487761638340019
"MFAP3","L5/L6","0M","V1",1.05207245894866,0.004879273994547
"SCRT2","L5/L6","0M","V1",1.25833581654457,0.00508179152468409
"NOX3","L5/L6","0M","V1",1.66940317781671,0.00528001665575592
"CENPA","L5/L6","0M","V1",1.07893546678246,0.00535612383682138
"RNF6","L5/L6","0M","V1",2.00220199139419,0.00555011413227156
"RHAG","L5/L6","0M","V1",1.0230834992497,0.00571599164577031
"UHRF1BP1","L5/L6","0M","V1",1.21039055108177,0.00599175698375891
"LOC711448","L5/L6","0M","V1",1.02098340331434,0.00603177542729123
"LOC716399","L5/L6","0M","V1",1.32607552403259,0.00609119745936844
"LOC698255","L5/L6","0M","V1",1.1497532163151,0.00642601784156036
"ST3GAL6","L5/L6","0M","V1",1.29146009244049,0.00655192742877232
"CADPS2","L5/L6","0M","V1",2.42438314409477,0.00668160500146316
"PANK4","L5/L6","0M","V1",1.03386087589378,0.00693017360580369
"LPAR3","L5/L6","0M","V1",2.75923506557519,0.00698526255235348
"PRPF18","L5/L6","0M","V1",1.13662403876433,0.00704700501947004
"POPDC2","L5/L6","0M","V1",1.19565474083443,0.00722528260041724
"FGF11","L5/L6","0M","V1",1.73640096057711,0.00762182775499895
"TSHZ1","L5/L6","0M","V1",2.48607652605856,0.00763226391505769
"GAS2","L5/L6","0M","V1",1.40913416806799,0.00771834357341392
"TSHZ3","L5/L6","0M","V1",1.22134989878099,0.00782369935819949
"HRH2","L5/L6","0M","V1",1.28305630600673,0.00783539062201029
"EDN1","L5/L6","0M","V1",1.05869359267302,0.00800609473152276
"CD300E","L5/L6","0M","V1",1.87197958903434,0.00804385001334266
"LMLN","L5/L6","0M","V1",1.00564771662812,0.00817808781705769
"EMX1","L5/L6","0M","V1",1.46423425515746,0.00818000292745402
"SPINK5","L5/L6","0M","V1",1.04661753736394,0.00832593918975335
"ADPRH","L5/L6","0M","V1",1.04568854165217,0.00833585016823032
"SATB2","L5/L6","0M","V1",1.24620905603567,0.0084260511440039
"LOC708697","L5/L6","0M","V1",1.69801185561062,0.0086385874387863
"ALKBH4","L5/L6","0M","V1",1.07095021582695,0.00875899755820279
"FOXP1","L5/L6","0M","V1",1.52835816715576,0.00888948839680309
"HDGFL1","L5/L6","0M","V1",1.27599573823213,0.00894815010277425
"PIK3R3","L5/L6","0M","V1",1.15010584528096,0.00900798607702
"WNT10A","L5/L6","0M","V1",1.0291019290134,0.00913794181128582
"LOC716754","L5/L6","0M","V1",2.05821749760522,0.00990702032455427
"SEMA7A","L5/L6","0M","V1",2.62443701294993,0.00994760174243968
"RUNX1T1","L5/L6","0M","V1",1.49583739042665,0.0102257842631411
"DBC1","L5/L6","0M","V1",1.21681961913948,0.0102550010600997
"ODZ2","L5/L6","0M","V1",1.26781286793606,0.0103652365450489
"RUNX2","L5/L6","0M","V1",1.03765333013589,0.0107572051406993
"LOC714758","L5/L6","0M","V1",1.2235294068604,0.0108571435700301
"SERTAD4","L5/L6","0M","V1",1.42557854790304,0.0109577382534478
"LOC717027","L5/L6","0M","V1",1.05416358513029,0.0109758737505798
"ASPH","L5/L6","0M","V1",1.33054099681541,0.0111039894309934
"KLHL34","L5/L6","0M","V1",1.29055093707578,0.0111344920793601
"BFSP1","L5/L6","0M","V1",1.08761480387452,0.011325783098921
"LOC708778","L5/L6","0M","V1",1.55045311458515,0.0114226466882887
"LCP2","L5/L6","0M","V1",1.46278781076097,0.0115680994327051
"LOC710350","L5/L6","0M","V1",2.95850400559505,0.0117590574067983
"RYR2","L5/L6","0M","V1",1.37424960683221,0.0119847493231877
"LIN7A","L5/L6","0M","V1",1.37751860423555,0.0120232413240551
"BCOR","L5/L6","0M","V1",1.25887274624758,0.0122845081713796
"ZNF703","L5/L6","0M","V1",1.36396380512103,0.012333993150374
"SLC25A41","L5/L6","0M","V1",1.24644024513114,0.01262109750605
"LOC719214","L5/L6","0M","V1",1.0467327250415,0.0126786838296619
"KIF27","L5/L6","0M","V1",1.08670540686512,0.0130349939867906
"NKX1-2","L5/L6","0M","V1",3.3734618011931,0.0131107700885136
"KCNS1","L5/L6","0M","V1",1.17968281234008,0.0133855104525722
"HMGA2","L5/L6","0M","V1",1.02205472371308,0.0134030114577514
"LOC712687","L5/L6","0M","V1",1.31437104511371,0.0135452715507369
"NCK2","L5/L6","0M","V1",1.11321130682371,0.0139585491265153
"LOC714876","L5/L6","0M","V1",1.01542224959361,0.0140271057812426
"MYC","L5/L6","0M","V1",1.20085729811859,0.0140862053555543
"SPATA22","L5/L6","0M","V1",1.29895288209293,0.0146265793602543
"NDUFS8","L5/L6","0M","V1",1.13923437634975,0.0147709233521049
"TEPP","L5/L6","0M","V1",1.04844697305453,0.014852297739425
"AFF1","L5/L6","0M","V1",1.65704991707813,0.0149731233484984
"LOC100424165","L5/L6","0M","V1",1.31790257990824,0.0150403806332695
"PDYN","L5/L6","0M","V1",2.32615212678387,0.0151178582249087
"LMNB1","L5/L6","0M","V1",1.53747451073337,0.0152496519137604
"CST6","L5/L6","0M","V1",1.35710445946603,0.0158384026547046
"AQP5","L5/L6","0M","V1",1.14078441532543,0.0163399675583501
"ARHGAP20","L5/L6","0M","V1",1.17205259745731,0.0163864251890161
"KLF9","L5/L6","0M","V1",1.66384769792246,0.0165911503621788
"JARID2","L5/L6","0M","V1",1.05072192569641,0.0166828440600046
"LNX2","L5/L6","0M","V1",1.00645941974188,0.0169681779231576
"LOC712844","L5/L6","0M","V1",1.55477001786113,0.0172540112296105
